title,content,datetime,url
"Negara Disebut Ugal-ugalan, Timses Jokowi Serang Balik Prabowo","-Capres   mengatakan mimpi Indonesia meraih kejayaan luntur akibat negara dikelola secara ugal-ugalan. Wakil ketua Tim Kampanye Nasional (TKN)  , Abdul Kadir Karding menilai ucapan itu menunjukkan Prabowo menularkan diksi negatif sebagai pemimpin. ""Itu justru menunjukkan bahwa pak Prabowo selama ini sering menularkan pilihan-pilihan kata negatif, diksi-diksi negatif. Saya kira ini menunjukkan karakter beliau sebagai pemimpin,"" kata Karding di Posko Cemara, Menteng, Jakarta Pusat, Selasa (16/10/2018). Karding mengatakan masyarakat harusnya diberikan hal-hal yang membangun optimisme. Dia juga menyinggung maksud ugal-ugalan yang dikatakan Prabowo bukan masalah di era demokrasi.   ""Terkait dengan substansi bahwa disebut ugal-ugalan dengan mengambil kasus yang terkait dengan adanya beberapa perbedaan antar menteri-menteri saya kira di era demokrasi tidak ada, masalah hal biasa apalagi di era medsos ini justru yang harus dilihat adalah semua kebijakan keluar satu pintu pak Jokowi atau JK (Wapres Jusuf Kalla),"" ujar Karding. Politikus PKB itu juga membandingkan gaya kepemimpinan Jokowi dengan era orde baru yang dipimpin Soeharto. Menurut Karding, kepemimpinan Jokowi mengedepankan partisipatif. ""Tentu kita tidak bisa disamakan dengan gaya kepemimpinan zaman Pak Harto yang dikenal pemimpin otoriter bisa dipaksa begitu saja. Tapi Pak Jokowi mengembangkan kepemimpinan partisipatif tapi prinsipnya dia tidak boleh banyak pintu atau banyak kebijakan, misalnya BBM dikunci di Pak Jokowi,"" kata anggota Komisi III DPR itu. ""Jadi saya kira sangat prihatinkan pemimpin sekelas Pak Prabowo itu sering sampaikan bahasa-bahasa yang negatif,"" imbuh Karding. Sebelumnya, Prabowo Subianto menjelaskan mengenai latar belakangnya soal pernyataan 'Make Indonesia Great Again'. Menurut Prabowo, pernyataan itu salah satunya didasari riuhnya Kabinet Kerja karena di dalamnya ada aksi saling tuding. ""Empat tahun terakhir kita melihat bagaimana sebuah keputusan bisa dengan mudah direvisi atau dibatalkan tanpa memikirkan dampak hingga rakyat bawah. Hukum menjadi alat tawar-menawar politik tanpa pernah mempedulikan rasa keadilan. Dan kita terus menyaksikan bagaimana riuhnya Kabinet Kerja, akibat saling tuding antar-kementerian dan lembaga negara. Perlahan-lahan mimpi untuk mengembalikan kejayaan Indonesia luntur oleh cara ugal-ugalan dalam mengelola negara,"" kata Prabowo.","Selasa 16 Oktober 2018, 19:40 WIB",https://news.detik.com/berita/d-4259596/negara-disebut-ugal-ugalan-timses-jokowi-serang-balik-prabowo?tag_from=wp_hl_img
"Negara Disebut Ugal-ugalan, Timses Jokowi Serang Balik Prabowo","-Capres   mengatakan mimpi Indonesia meraih kejayaan luntur akibat negara dikelola secara ugal-ugalan. Wakil ketua Tim Kampanye Nasional (TKN)  , Abdul Kadir Karding menilai ucapan itu menunjukkan Prabowo menularkan diksi negatif sebagai pemimpin. ""Itu justru menunjukkan bahwa pak Prabowo selama ini sering menularkan pilihan-pilihan kata negatif, diksi-diksi negatif. Saya kira ini menunjukkan karakter beliau sebagai pemimpin,"" kata Karding di Posko Cemara, Menteng, Jakarta Pusat, Selasa (16/10/2018). Karding mengatakan masyarakat harusnya diberikan hal-hal yang membangun optimisme. Dia juga menyinggung maksud ugal-ugalan yang dikatakan Prabowo bukan masalah di era demokrasi.   ""Terkait dengan substansi bahwa disebut ugal-ugalan dengan mengambil kasus yang terkait dengan adanya beberapa perbedaan antar menteri-menteri saya kira di era demokrasi tidak ada, masalah hal biasa apalagi di era medsos ini justru yang harus dilihat adalah semua kebijakan keluar satu pintu pak Jokowi atau JK (Wapres Jusuf Kalla),"" ujar Karding. Politikus PKB itu juga membandingkan gaya kepemimpinan Jokowi dengan era orde baru yang dipimpin Soeharto. Menurut Karding, kepemimpinan Jokowi mengedepankan partisipatif. ""Tentu kita tidak bisa disamakan dengan gaya kepemimpinan zaman Pak Harto yang dikenal pemimpin otoriter bisa dipaksa begitu saja. Tapi Pak Jokowi mengembangkan kepemimpinan partisipatif tapi prinsipnya dia tidak boleh banyak pintu atau banyak kebijakan, misalnya BBM dikunci di Pak Jokowi,"" kata anggota Komisi III DPR itu. ""Jadi saya kira sangat prihatinkan pemimpin sekelas Pak Prabowo itu sering sampaikan bahasa-bahasa yang negatif,"" imbuh Karding. Sebelumnya, Prabowo Subianto menjelaskan mengenai latar belakangnya soal pernyataan 'Make Indonesia Great Again'. Menurut Prabowo, pernyataan itu salah satunya didasari riuhnya Kabinet Kerja karena di dalamnya ada aksi saling tuding. ""Empat tahun terakhir kita melihat bagaimana sebuah keputusan bisa dengan mudah direvisi atau dibatalkan tanpa memikirkan dampak hingga rakyat bawah. Hukum menjadi alat tawar-menawar politik tanpa pernah mempedulikan rasa keadilan. Dan kita terus menyaksikan bagaimana riuhnya Kabinet Kerja, akibat saling tuding antar-kementerian dan lembaga negara. Perlahan-lahan mimpi untuk mengembalikan kejayaan Indonesia luntur oleh cara ugal-ugalan dalam mengelola negara,"" kata Prabowo.","Selasa 16 Oktober 2018, 19:40 WIB",https://news.detik.com/berita/d-4259596/negara-disebut-ugal-ugalan-timses-jokowi-serang-balik-prabowo?tag_from=wp_hl_judul
"Tak Masuk Tim Pemenangan Prabowo-Sandi, Ini Alasan Pakdhe Karwo","- Ketua DPD Partai Demokrat Jawa Timur Soekarwo memaparkan alasannya tak masuk dalam susunan Badan Pemenangan Prabowo-Sandi di Jatim. Soekarwo mengaku tak memiliki urusan di Pemilihan Presiden (Pilpres).  ""Urusan Pilpres itu urusannya Ketua Umum. Urusan DPD dan DPC, urusan nambah kursi di DPRD. Jadi saya gak ada urusan di Pilpres,"" kata Pakde Karwo sapaan akrabnya saat dikonfirmasi di Gedung Negara Grahadi Surabaya, Selasa (16/10/2018). Lebih lanjut, Pakdhe Karwo menegaskan dirinya masih ingin menyelesaikan jabatannya sebagai Gubernur Jatim hingga 12 Februari 2019. Hal ini menyangkut janji kampanye yang pernah ia lontarkan sebelum terpilih.  ""Karena ternyata saya harus banyak menyelesaikan tunggakan sebagai gubernur. Karena sudah last minute. Janji kampanye saya harus saya selesaikan,"" tegasnya.  Namun untuk di Badan Pemenangan Prabowo-Sandi di Jatim, Pakdhe Karwo mengaku telah mendelegasikan beberapa orang. Dia memberi wewenang sekretaris DPD PD Jatim Renville untuk mengutus siapa saja.  ""Ada di sana, kemarin mas Renville saya suruh bagi siapa saja,"" pungkasnya.","Selasa 16 Oktober 2018, 18:57 WIB",https://news.detik.com/berita-jawa-timur/d-4259514/tak-masuk-tim-pemenangan-prabowo-sandi-ini-alasan-pakdhe-karwo?tag_from=wp_nhl_img_30
Menaker Yakin Indonesia Siap Hadapi Revolusi Industri 4.0,"- Menteri Ketenagakerjaan M Hanif Dhakiri yakin Indonesia mampu bertahan menghadapi era Revolusi Industri (RI) 4.0 bila semua pihak bekerja sama menghadapi peluang dan tantangan. Keyakinan itu dilihat dari bagaimana dulunya Indonesia bisa melampaui RI 0.1, RI 0.2 dan RI 0.3. ""Demikian pula menghadapi RI 4.0, semua orang heboh. Tapi saya yakin  juga bisa   Hanya masalahnya tahapan RI 1.0 hingga RI 3.0, berjalan lebih bisa diprediksi karena waktunya lebih panjang,"" kata Hanif dalam keterangannya, Selasa (16/10/2018). Hanif mengatakan untuk menghadapi RI 4.0 dan konsekuensi yang muncul di tingkat industri adalah pekerjaan, skill yang dibutuhkan dan skema perlindungan tenaga kerja di masa depan. Pemerintah, industri dan serikat pekerja, dunia usaha, LSM dan kalangan serta perguruan tinggi harus mengatasi ini semua secara bersama-sama.   ""Semua pihak harus   persoalan ini, sehingga investasi SDM bisa merespon perubahan-perubahan yang begitu cepat terjadi,"" kata Hanif. Dijelaskan Hanif mengenai RI 4.0 adalah proses produksi di seluruh dunia yang mengkombinasikan tiga unsur penting, yakni manusia, mesin atau robot dan big data. Kombinasi tiga unsur itu akan menggerakkan seluruh produksi menjadi lebih efisien, lebih cepat dan masif. Lebih lanjut, dengan perkembangan yang cepat itu tak menutup kemungkinan akan berimbas pada terbunuhnya beberapa pekerjaan dan terciptanya pekerjaan baru. ""Tak semua orang menyadari ada pekerjaan-pekerjaan akan hilang. Misalnya, di lapangan banyak menemukan pekerjaan yang dulu ada, sekarang tiba-tiba menjadi tidak ada. Lalu muncul pekerjaan-pekerjaan baru,"" lanjut Hanif. Adanya RI 4.0 diakui Hanif akan merubah banyak hal, termasuk perubahan di tingkat industri. Industri akan bertransformasi karena proses produksinya berubah.  ""Ini juga belum banyak disadari termasuk oleh serikat pekerja, LSM dan dunia usaha. Ketika proses produksi berubah, maka proses bisnisnya juga berubah, contohnya isu  . Di dunia saat ini, pasti konsepnya juga berubah dan respon kita juga berubah,"" imbuhnya. Hanif menambahkan hingga saat ini pemerintah terus melakukan pemetaan pekerjaan di masa depan, khususnya di sektor profesi. Namun, masih ada hal yang akan berubah yakni tuntutan  -nya. ""Ini jadi pekerjaan besar, ketika tuntutan -nya berubah, skema pendidikan dan pelatihan kita bagaimana? Banyak perguruan tinggi yang didirikan di masa Belanda, hingga hari ini fakultasnya masih sama. Sementara pekerjaan sudah berubah. Jadi fakultas dan kejuruan baru muncul, tapi kejuruan lama masih ada. Belum lagi kecepatan  "" tutur dia. Menurutnya, isu pelatihan   (vokasi) perlu mendapat perhatian penting karena memiliki kelenturan dalam mendorong perubahan skill di masyarakat. ""Vokasi menjadi bagian institusi yang perlu untuk dikembangkan kurikulumnya agar dapat bersaing sesuai dengan kebutuhan pasar,"" katanya. Dalam kesempatan yang sama, Deputi Kordinasi Penanggulangan Kemiskinan dan Perlindungan Sosial Kemenko PMK Tubagus Achmad Choesni mengatakan RI 4.0 akan ditandai dengan pengembangan industri yang digerakkan oleh teknologi dan perubahan ekonomi berbasis platform.  ""Artinya selain peningkatan produktivitas kualitas produksi, juga memerlukan tenaga kerja yang lebih adaptif,"" tutup Tubagus.","Selasa, 16 Okt 2018 18:08 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-4259469/menaker-yakin-indonesia-siap-hadapi-revolusi-industri-40
"ADB Berencana Kasih Dana Pinjaman untuk Bencana, Ini Kata JK","- Asian Development Bank (ADB) berencana memberikan pinjaman untuk Indonesia dalam rangka rehabilitasi pasca bencana. Wakil Presiden Jusuf Kalla ( Wapres JK) menyatakan tawaran pinjaman tersebut masih dipertimbangkan.  ""Ya namanya tawaran nanti kita pertimbangkan karena kebutuhan kita tidak sebesar itu juga, tapi ini memang beda antara Aceh dan Lombok,"" kata JK di Kantor Wapres, Jalan Medan Merdeka Utara, Jakarta Pusat, Selasa (16/10/2018).  ""Kalau Aceh semuanya grant (hibah), ini pinjaman. Jadi kita harus hati-hati juga. Tapi ya dalam keadaan begini ya kita berterima kasih dengan adanya tawaran itu. Nanti tawaran itu kita pertimbangkan berapa sebenarnya kebutuhan kita dan apakah itu,"" jelasnya.    Tak disebutkan berapa pinjaman yang ditawarkan ADB kepada Indonesia. Hanya saja JK menyatakan, pinjaman itu nantinya bersifat pinjaman jangka panjang.  ""Jelas ini jangka panjang, jadi 30 tahun lebih. Jadi lebih menarik sebenarnya dibanding dengan apabila kita memakai dana APBN yang ada. Tapi kita tidak boleh berlebihan,"" tutur JK.  Menurut JK, selama ini yang butuh dana besar adalah untuk rekonstruksi. Bantuan dari ADB, Bank Dunia, dan pihak-pihak lain belum mencukupi untuk itu.  ""Ada (dana) juga cuma sedikit. Contohnya World Bank kasih US$5 Juta, grant. ADB kasih US$3 juta. Tapi tidak mencukupi untuk rekonstruksi. Yang mahal kan rekonstruksi,"" tutur JK.","Selasa, 16 Okt 2018 18:27 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-4259464/adb-berencana-kasih-dana-pinjaman-untuk-bencana-ini-kata-jk
Buwas Tepis Isu Ada Intervensi Intelijen di Kwarnas Pramuka,"- Merebak kabar adanya intervensi petugas intelijen saat kwarnas Pramuka yang dimenangkan oleh Budi Waseso. Pria yang akrab disapa Buwas ini menepis kabar tersebut, memastikan jalannya Kwarnas sesuai prosedur. ""Proses pemilihan Kwarnas itu kan voting terbuka, pemilihan terbuka, darimana ada penekanan? Kan rahasia? Tidak ada yang tahu,"" ucap Buwas kepada wartawan di Kantor Kwarnas Pramuka, Jalan Medan Merdeka Timur, Gambir, Jakarta Selatan, Selasa (16/10/2018). Pemilihan Ka Kwarnas berlangsung di Kendari Sulawesi Tenggara pada 28 September 2018 menyisakan tiga kandidat dari 11 kandidat yang diusulkan kwarda. Ketiganya adalah Adhyaksa Dault, Budi Waseso dan Jana Anggadiredja. Dari 35 suara yang ada, Budi Waseso memperoleh 19 suara, Adhyaksa 14 suara dan Jana 2 suara.   Jika memang ada penekanan, dia pun meminta bukti hal tersebut. Termasuk beberapa perwakilan Kwarda (Kwartir Daerah) dikumpulkan dalam satu ruangan. ""Itu kan katanya, buktinya apa? Ada tidak penekanannya? ada bukti rekaman? Kan nggak ada. Kalau saya kumpul begini terus bisa diartikan macam-macam, tidak boleh,"" ucap Buwas.  Buwas sampaikan, jika memang ada penekanan, harusnya dia bisa mendapat suara 100 persen. Dia pun tidak masalah jika saat pemilihan tanggal 28 September 2018 itu tidak terpilih sebagai Ketua Kwarnas Pramuka. ""Kalau pemaksaan, saya 100 persen (menang) dong. Enggak lah, saya tidak serta merta pengen. Saya karena ada permintaan dari teman-teman Pramuka, agar ikut calonkan diri. Ya saya calonkan. Nggak terpilih juga nggak apa-apa. Itu yang penting,"" ucapnya.  Hal senada juga disampaikan Badan Intelijen Negara (BIN) yang dikait-kaitkan dalam isu tersebut. BIN menyatakan pemilihan berlangsung secara Luber (Langsung, Umum, Bebas dan Rahasia) serta Jurdil (Jujur dan Adil), tidak ada yang tahu ketika terjadi pencoblosan di bilik suara.  ""Tidak ada intervensi intelijen terhadap ketua-ketua Kwartir Daerah (Kwarda). Jalannya pemilihan sangat fear, terbuka dan semua pihak dapat menyampaikan pendapat,"" ujar juru bicara Kepala BIN, Wawan Purwanto dalam keterangannya beberapa waktu lalu. Wawan mengatakan, tidak ada kepentingan di balik pemilihan tersebut, siapapun yang terpilih harus mampu mengemban amanat mendidik kader pandu Indonesia ke depan. Soal regenerasi kepemimpinan di Kwarnas, lanjut Wawan, bukan merupakan hal baru, dari waktu ke waktu kepemimpinan silih berganti.  ""Tiap orang ada masanya, dan tiap masa ada orangnya. Semua saling mengisi dan saling berkontribusi satu sama lain. Mengenai siapa yang terpilih diupayakan ada musyawarah mufakat, namun karena musyawarah mufakat tidak dapat diperoleh maka dilakukan voting,"" ujar Wawan. ""Siapapun yang terpilih dalam voting harus ditegak-hormati. Hal ini menjadi pembelajaran demokrasi yang baik bagi adik-adik pandu Indonesia. Tidak perlu mencari kambing hitam dalam sebuah proses pemilihan,"" pungkas Wawan.","Selasa 16 Oktober 2018, 16:47 WIB",https://news.detik.com/berita/d-4259291/buwas-tepis-isu-ada-intervensi-intelijen-di-kwarnas-pramuka?tag_from=wp_wm_berita_5
"Tak Masuk Tim Pemenangan Prabowo-Sandi, Ini Alasan Pakdhe Karwo","- Ketua DPD Partai Demokrat Jawa Timur Soekarwo memaparkan alasannya tak masuk dalam susunan Badan Pemenangan Prabowo-Sandi di Jatim. Soekarwo mengaku tak memiliki urusan di Pemilihan Presiden (Pilpres).  ""Urusan Pilpres itu urusannya Ketua Umum. Urusan DPD dan DPC, urusan nambah kursi di DPRD. Jadi saya gak ada urusan di Pilpres,"" kata Pakde Karwo sapaan akrabnya saat dikonfirmasi di Gedung Negara Grahadi Surabaya, Selasa (16/10/2018). Lebih lanjut, Pakdhe Karwo menegaskan dirinya masih ingin menyelesaikan jabatannya sebagai Gubernur Jatim hingga 12 Februari 2019. Hal ini menyangkut janji kampanye yang pernah ia lontarkan sebelum terpilih.  ""Karena ternyata saya harus banyak menyelesaikan tunggakan sebagai gubernur. Karena sudah last minute. Janji kampanye saya harus saya selesaikan,"" tegasnya.  Namun untuk di Badan Pemenangan Prabowo-Sandi di Jatim, Pakdhe Karwo mengaku telah mendelegasikan beberapa orang. Dia memberi wewenang sekretaris DPD PD Jatim Renville untuk mengutus siapa saja.  ""Ada di sana, kemarin mas Renville saya suruh bagi siapa saja,"" pungkasnya.","Selasa 16 Oktober 2018, 18:57 WIB",https://news.detik.com/berita-jawa-timur/d-4259514/tak-masuk-tim-pemenangan-prabowo-sandi-ini-alasan-pakdhe-karwo?tag_from=wp_nhl_judul_30
"Bakal Diluncurkan, Esemka Belum Punya Bengkel Servis","- Sebelum memproduksi mobil tentu banyak hal yang harus disiapkan. Selain pabrik layanan purna jual seperti bengkel pun harus tersedia agar konsumen tak terlantar. Hal itu pun sedang disiapkan oleh salah satu mobil yang bakal meluncur di Indonesia,  .  Dikabarkan bakal meluncur paling lambat 2019,   saat ini masih belum memiliki bengkel servis bagi para konsumennya.  ""Belum (ketersediaan bengkel), nanti kita pastikan lagi ada,"" ujar Staf Khusus Presiden Joko Widodo Diaz Hendropriyono dalam sebuah kesempatan.    Menurut Diaz pabrik   telah siap untuk memproduksi delapan unit mobil merek itu. Seperti diketahui, Esemka telah dinyatakan lulus Uji Tipe. Dengan begitu   diperbolehkan untuk melanjutkan ke proses produksi.  ""Saya memang tidak langsung menangani tapi yang saya dengar pabriknya sudah disiapkan, assembling line sudah disiapkan, malahan kalau nggak salah mau ada launching   dalam waktu dekat,"" sambung Diaz.  Pabrik  sempat mendapat komentar bernada miring dari Wakil Ketua DPR RI Fahri Hamzah. Fahri meragukan   telah memiliki pabrik yang mumpuni untuk memproduksi mobil. detikOto sendiri pernah dua kali mengunjungi pabrik Esemka yang berlokasi di Cileungsi dan Boyolali.  Namun belum tampak aktivitas mobil-mobil diproduksi di sana. ""Kita udah punya belum assembling? Jangan-jangan ini ada mobil diimpor dari negara lain kemudian di luar ditaruh stempel gitu,"" sebut Fahri.","Selasa, 16 Okt 2018 18:59 WIB Selasa, 16 Okt 2018 18:59 WIB Selasa, 16 Okt 2018 18:30 WIB Selasa, 16 Okt 2018 17:53 WIB Selasa, 16 Okt 2018 17:19 WIB Selasa, 16 Okt 2018 16:56 WIB Selasa, 16 Okt 2018 16:28 WIB Selasa, 16 Okt 2018 16:09 WIB Selasa, 16 Okt 2018 15:47 WIB Selasa, 16 Okt 2018 15:36 WIB Selasa, 16 Okt 2018 15:15 WIB Selasa, 16 Okt 2018 14:30 WIB Selasa, 16 Okt 2018 14:08 WIB",https://oto.detik.com/mobil/d-4259557/bakal-diluncurkan-esemka-belum-punya-bengkel-servis?tag_from=wp_nhl_judul_28
"ADB Berencana Kasih Dana Pinjaman untuk Bencana, Ini Kata JK","- Asian Development Bank (ADB) berencana memberikan pinjaman untuk Indonesia dalam rangka rehabilitasi pasca bencana. Wakil Presiden Jusuf Kalla ( Wapres JK) menyatakan tawaran pinjaman tersebut masih dipertimbangkan.  ""Ya namanya tawaran nanti kita pertimbangkan karena kebutuhan kita tidak sebesar itu juga, tapi ini memang beda antara Aceh dan Lombok,"" kata JK di Kantor Wapres, Jalan Medan Merdeka Utara, Jakarta Pusat, Selasa (16/10/2018).  ""Kalau Aceh semuanya grant (hibah), ini pinjaman. Jadi kita harus hati-hati juga. Tapi ya dalam keadaan begini ya kita berterima kasih dengan adanya tawaran itu. Nanti tawaran itu kita pertimbangkan berapa sebenarnya kebutuhan kita dan apakah itu,"" jelasnya.    Tak disebutkan berapa pinjaman yang ditawarkan ADB kepada Indonesia. Hanya saja JK menyatakan, pinjaman itu nantinya bersifat pinjaman jangka panjang.  ""Jelas ini jangka panjang, jadi 30 tahun lebih. Jadi lebih menarik sebenarnya dibanding dengan apabila kita memakai dana APBN yang ada. Tapi kita tidak boleh berlebihan,"" tutur JK.  Menurut JK, selama ini yang butuh dana besar adalah untuk rekonstruksi. Bantuan dari ADB, Bank Dunia, dan pihak-pihak lain belum mencukupi untuk itu.  ""Ada (dana) juga cuma sedikit. Contohnya World Bank kasih US$5 Juta, grant. ADB kasih US$3 juta. Tapi tidak mencukupi untuk rekonstruksi. Yang mahal kan rekonstruksi,"" tutur JK.","Selasa, 16 Okt 2018 18:27 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-4259464/adb-berencana-kasih-dana-pinjaman-untuk-bencana-ini-kata-jk
Buwas Tepis Isu Ada Intervensi Intelijen di Kwarnas Pramuka,"- Merebak kabar adanya intervensi petugas intelijen saat kwarnas Pramuka yang dimenangkan oleh Budi Waseso. Pria yang akrab disapa Buwas ini menepis kabar tersebut, memastikan jalannya Kwarnas sesuai prosedur. ""Proses pemilihan Kwarnas itu kan voting terbuka, pemilihan terbuka, darimana ada penekanan? Kan rahasia? Tidak ada yang tahu,"" ucap Buwas kepada wartawan di Kantor Kwarnas Pramuka, Jalan Medan Merdeka Timur, Gambir, Jakarta Selatan, Selasa (16/10/2018). Pemilihan Ka Kwarnas berlangsung di Kendari Sulawesi Tenggara pada 28 September 2018 menyisakan tiga kandidat dari 11 kandidat yang diusulkan kwarda. Ketiganya adalah Adhyaksa Dault, Budi Waseso dan Jana Anggadiredja. Dari 35 suara yang ada, Budi Waseso memperoleh 19 suara, Adhyaksa 14 suara dan Jana 2 suara.   Jika memang ada penekanan, dia pun meminta bukti hal tersebut. Termasuk beberapa perwakilan Kwarda (Kwartir Daerah) dikumpulkan dalam satu ruangan. ""Itu kan katanya, buktinya apa? Ada tidak penekanannya? ada bukti rekaman? Kan nggak ada. Kalau saya kumpul begini terus bisa diartikan macam-macam, tidak boleh,"" ucap Buwas.  Buwas sampaikan, jika memang ada penekanan, harusnya dia bisa mendapat suara 100 persen. Dia pun tidak masalah jika saat pemilihan tanggal 28 September 2018 itu tidak terpilih sebagai Ketua Kwarnas Pramuka. ""Kalau pemaksaan, saya 100 persen (menang) dong. Enggak lah, saya tidak serta merta pengen. Saya karena ada permintaan dari teman-teman Pramuka, agar ikut calonkan diri. Ya saya calonkan. Nggak terpilih juga nggak apa-apa. Itu yang penting,"" ucapnya.  Hal senada juga disampaikan Badan Intelijen Negara (BIN) yang dikait-kaitkan dalam isu tersebut. BIN menyatakan pemilihan berlangsung secara Luber (Langsung, Umum, Bebas dan Rahasia) serta Jurdil (Jujur dan Adil), tidak ada yang tahu ketika terjadi pencoblosan di bilik suara.  ""Tidak ada intervensi intelijen terhadap ketua-ketua Kwartir Daerah (Kwarda). Jalannya pemilihan sangat fear, terbuka dan semua pihak dapat menyampaikan pendapat,"" ujar juru bicara Kepala BIN, Wawan Purwanto dalam keterangannya beberapa waktu lalu. Wawan mengatakan, tidak ada kepentingan di balik pemilihan tersebut, siapapun yang terpilih harus mampu mengemban amanat mendidik kader pandu Indonesia ke depan. Soal regenerasi kepemimpinan di Kwarnas, lanjut Wawan, bukan merupakan hal baru, dari waktu ke waktu kepemimpinan silih berganti.  ""Tiap orang ada masanya, dan tiap masa ada orangnya. Semua saling mengisi dan saling berkontribusi satu sama lain. Mengenai siapa yang terpilih diupayakan ada musyawarah mufakat, namun karena musyawarah mufakat tidak dapat diperoleh maka dilakukan voting,"" ujar Wawan. ""Siapapun yang terpilih dalam voting harus ditegak-hormati. Hal ini menjadi pembelajaran demokrasi yang baik bagi adik-adik pandu Indonesia. Tidak perlu mencari kambing hitam dalam sebuah proses pemilihan,"" pungkas Wawan.","Selasa 16 Oktober 2018, 16:47 WIB",https://news.detik.com/berita/d-4259291/buwas-tepis-isu-ada-intervensi-intelijen-di-kwarnas-pramuka?tag_from=wp_wm_berita_5
Menkum HAM: 1.000 Napi Kabur Belum Kembali Pasca gempa Sulteng,"-Menkum HAM Yasonna Laoly menyebut ada 1.000   belum kembali pascagempa dan tsunami di Sulawesi Tengah. Pemerintah masih memberikan batas waktu bagi napi dan tahanan yang belum melaporkan diri. ""Memang ada 1.000 lah yang belum, tapi diperpanjang, kan ada perpanjangan tanggap darurat, jadi belum. Sebelumnya kita sudah minta Polda untuk ambil, tapi kan ada perpanjangan tanggap darurat sampai 26 Oktober, setelah itu nanti kita akan surati Polda dan terus kita imbau kepada mereka,"" kata Yasonna di Istana Kepresidenan, Jl Medan Merdeka Utara, Jakarta Pusat, Selasa (16/10/2018). Setelah masa perpanjangan tanggap darurat selesai, pemerintah mengimbau kembali untuk napi dan tahanan menyerahkan diri. Jika tidak, pemerintah akan menyurati Polda Sulteng mengeluarkan daftar pencarian orang (DPO). ""Bukan buron lah, dipanggillah, kita keluarkan surat DPO lah kira-kira begitu,"" ujarnya. Sementara itu, untuk anggaran pembangunan lapas akan dimasukkan anggaran tahun 2019.   ""Anggaran harus anggaran tahun depan lah. Sekarang tanggap darurat saja. Itu dulu kita bangun,"" ucap Yasonna.","Selasa 16 Oktober 2018, 19:04 WIB",https://news.detik.com/berita/d-4259530/menkum-ham-1000-napi-kabur-belum-kembali-pasca-gempa-sulteng?tag_from=wp_nhl_img_25
Air Sumur Warga yang Tercemar BBM Bisa Nyalakan Mesin Motor,"- Tak hanya terbakar jika disulut dengan api, air sumur di rumah warga Dusun Panjer, Desa Tunggalpager, Pungging, Mojokerto juga bisa digunakan sebagai bahan bakar motor. Itu setelah air sumur tersebut tercemar bahan bakar minyak (BBM). Hal itu sudah dibuktikan Khoirudin (35), pemilik sumur yang airnya tercemar BBM. Kabar air sumur di belakang rumahnya yang bisa terbakar jika disulut dengan api, membuat tetangganya penasaran. Pada Senin (15/10), tetangga dekat Khoirudin, Soleh meminta minyak yang diambil dari sumur tersebut. Kandungan minyak itu menutupi permukaan sumur dengan diameter 1 meter dan kedalaman sekitar 17 meter tersebut. ""Saya pisahkan air dengan minyaknya. Lalu minyaknya saya berikan ke Pak Soleh setengah botol air minum kemasan (sekitar 300 mililiter),"" kata Khoirudin kepada detikcom di rumahnya, Selasa (16/10/2018). Minyak yang menurut Khoirudin mirip BBM jenis Pertalite itu dimasukkan ke tangki motor Honda Grand milik Soleh. Sebelum itu, tanki bahan bakar sepeda motor tersebut telah dikosongkan. ""Motornya bisa jalan, tak mogok,"" ungkapnya. Tercemarnya air sumur di belakang rumah Khoirudin ini terjadi sejak sebulan lebih. Namun, penjual nasi pecel itu baru menyadarinya 5 hari yang lalu. Saat itu, dia terpaksa menimba secara manual air di sumurnya. Ternyata air sumur itu berwarna hijau dan beraroma seperti Pertalite.Sejak saat itu, Khoridin tak berani menggunakan air sumur untuk mandi, mencuci, minum maupaun memasak. Untuk mandi dan mencuci, dia beralih ke air PDAM. Sementara untuk minum dan memasak, dia membeli air minum kemasan. Kondisi serupa juga terjadi di sumur warga Dusun Panjer lainnya. Hanya saja air sumur warga lainnya tak sampai terbakar jika disulut dengan api.","Selasa 16 Oktober 2018, 19:05 WIB",https://news.detik.com/berita-jawa-timur/d-4259531/air-sumur-warga-yang-tercemar-bbm-bisa-nyalakan-mesin-motor?tag_from=wp_nhl_img_24
